row_id,tweet_id,date,post_type,language,like_count,retweet_count,reply_count,text,raw_content,hashtags,retweeted_tweet,quoted_tweet,url,user,dataset_split,sampling_strategy,sampled_at
21,1801036011067281738,2024-06-12,reply,en,0,0,0,@joe_jo4 @GreenKM117 @Miah1320 @CCSResearch22 @EdKrassen No she with me,@joe_jo4 @GreenKM117 @Miah1320 @CCSResearch22 @EdKrassen No she with me,[],False,False,https://twitter.com/BenStanton77/status/1801036011067281738,"""{'id': 4861982862, 'id_str': '4861982862', 'url': 'https://twitter.com/MAGA Elvis \ud83c\uddfa\ud83c\uddf8', 'username': 'MAGA Elvis \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'Singer of Songs, Weightlifter, Trump/MAGA 2024\ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2016, 2, 5, 2, 20, 26, tzinfo=datetime.timezone.utc), 'followersCount': 16365, 'friendsCount': 1876, 'statusesCount': 115182, 'favouritesCount': 75036, 'listedCount': 59, 'mediaCount': 28782, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1740901960620892160/XALRyPxP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
22,1801026997566541997,2024-06-12,reply,en,4,2,0,If ever there was a reason to boot Biden out of office this is it.,If ever there was a reason to boot Biden out of office this is it.,[],False,True,https://twitter.com/DevilDogIBiteU/status/1801026997566541997,"""{'id': 1348064328033980416, 'id_str': '1348064328033980416', 'url': 'https://twitter.com/\ud835\udd42\ud835\udd56\ud835\udd5f\ud835\udd6b\ud835\udd5a', 'username': '\ud835\udd42\ud835\udd56\ud835\udd5f\ud835\udd6b\ud835\udd5a', 'rawDescription': 'Conservative constitutionalist, USMC vet, \ud83d\udeabDM\u2019s, \ud83d\udeabporn, sarcasm is my first language. Backup acct for @shelton_Kenzi', 'created': datetime.datetime(2021, 1, 10, 0, 29, 27, tzinfo=datetime.timezone.utc), 'followersCount': 4367, 'friendsCount': 5341, 'statusesCount': 18972, 'favouritesCount': 13942, 'listedCount': 0, 'mediaCount': 3817, 'location': 'Houston, TX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1812616211156357120/6v1cPBqf_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
23,1801040975466283331,2024-06-12,reply,en,0,0,0,"MAGA Nation, Sound Off!❗
https://t.co/7eqhplCjje","MAGA Nation, Sound Off!❗
https://t.co/7eqhplCjje",[],False,False,https://twitter.com/guardian0112358/status/1801040975466283331,"""{'id': 1740932600011563008, 'id_str': '1740932600011563008', 'url': 'https://twitter.com/guardian', 'username': 'guardian', 'rawDescription': \""a believer, we're not alone.\"", 'created': datetime.datetime(2023, 12, 30, 3, 8, 9, tzinfo=datetime.timezone.utc), 'followersCount': 73, 'friendsCount': 45, 'statusesCount': 2607, 'favouritesCount': 4745, 'listedCount': 0, 'mediaCount': 756, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1742385641411756032/tPRoUigO_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
24,1801027743242756195,2024-06-12,reply,en,0,0,0,Joe Biden's Campaign in Talks to Accept Crypto Donations Through Coinbase Commerce,Joe Biden's Campaign in Talks to Accept Crypto Donations Through Coinbase Commerce,[],False,False,https://twitter.com/blockcastai/status/1801027743242756195,"""{'id': 1680309747243962368, 'id_str': '1680309747243962368', 'url': 'https://twitter.com/Blockcast AI', 'username': 'Blockcast AI', 'rawDescription': 'Market pulse for crypto traders, 99% tweeting by BlockcastAI (Beta)', 'created': datetime.datetime(2023, 7, 15, 20, 15, 27, tzinfo=datetime.timezone.utc), 'followersCount': 1555, 'friendsCount': 2, 'statusesCount': 2679, 'favouritesCount': 1, 'listedCount': 1, 'mediaCount': 1, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1699852257427353601/bZM6qiRx_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
25,1801029257147154505,2024-06-12,reply,en,0,0,1,@Miah1320 @joe_jo4 @CCSResearch22 @EdKrassen Yes post your body jay.,@Miah1320 @joe_jo4 @CCSResearch22 @EdKrassen Yes post your body jay.,[],False,False,https://twitter.com/BenStanton77/status/1801029257147154505,"""{'id': 4861982862, 'id_str': '4861982862', 'url': 'https://twitter.com/MAGA Elvis \ud83c\uddfa\ud83c\uddf8', 'username': 'MAGA Elvis \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'Singer of Songs, Weightlifter, Trump/MAGA 2024\ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2016, 2, 5, 2, 20, 26, tzinfo=datetime.timezone.utc), 'followersCount': 16359, 'friendsCount': 1875, 'statusesCount': 115182, 'favouritesCount': 75036, 'listedCount': 59, 'mediaCount': 28782, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1740901960620892160/XALRyPxP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
26,1801017148116013362,2024-06-12,reply,en,5,0,1,"@QuintonLSmith @kbo_coyote @jackikotkiewicz Questions like this are 100% meaningless without context.

Biden did really well compared to the rest of the world.

And Trump would make things much WORSE by prosecuting and deporting the people who pick our crops, and build and landscape in the summer heat.

That's context.","@QuintonLSmith @kbo_coyote @jackikotkiewicz Questions like this are 100% meaningless without context.

Biden did really well compared to the rest of the world.

And Trump would make things much WORSE by prosecuting and deporting the people who pick our crops, and build and landscape in the summer heat.

That's context.",[],False,False,https://twitter.com/Abulinixish/status/1801017148116013362,"""{'id': 4843092009, 'id_str': '4843092009', 'url': 'https://twitter.com/Trumpisatwat', 'username': 'Trumpisatwat', 'rawDescription': 'Traitor Trump & GOP are power hungry liars & frauds, but maybe their vilest lie is their denial of global warming.\\n\\n\""Conservative\""? more like \""F..k the future\""', 'created': datetime.datetime(2016, 1, 24, 20, 9, 9, tzinfo=datetime.timezone.utc), 'followersCount': 1669, 'friendsCount': 2852, 'statusesCount': 37647, 'favouritesCount': 183526, 'listedCount': 11, 'mediaCount': 2143, 'location': 'Philadelphia, PA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1049822365830414337/TKPOKCQ0_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
27,1801003414588973295,2024-06-12,reply,en,2,0,1,Trump was right again. Biden is going to start WWIII,Trump was right again. Biden is going to start WWIII,[],False,True,https://twitter.com/PaulNic97752841/status/1801003414588973295,"""{'id': 1428470741108891648, 'id_str': '1428470741108891648', 'url': 'https://twitter.com/Paul Nicholls', 'username': 'Paul Nicholls', 'rawDescription': 'Vietnam era marine , married 7 daughters, retired diesel mechanic', 'created': datetime.datetime(2021, 8, 19, 21, 36, 11, tzinfo=datetime.timezone.utc), 'followersCount': 2486, 'friendsCount': 698, 'statusesCount': 25288, 'favouritesCount': 83199, 'listedCount': 0, 'mediaCount': 4, 'location': 'Avondale, AZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1631112861752885250/KASnehx-_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
28,1801013914739556402,2024-06-12,reply,en,0,0,0,"@CraigChamberlin @ScottAdamsSays Defenders of the former guy keep saying that. Prosecutors had no problem charging Menendez, Cuellar and Hunter Biden. Why? Evidence of wrongdoing. Does your anger supersede that? Or is your favorite ex-president simply that divine?","@CraigChamberlin @ScottAdamsSays Defenders of the former guy keep saying that. Prosecutors had no problem charging Menendez, Cuellar and Hunter Biden. Why? Evidence of wrongdoing. Does your anger supersede that? Or is your favorite ex-president simply that divine?",[],False,False,https://twitter.com/EricStenson2/status/1801013914739556402,"""{'id': 1301861755, 'id_str': '1301861755', 'url': 'https://twitter.com/Eric Stenson', 'username': 'Eric Stenson', 'rawDescription': 'Giants fan, Mets fan, history buff, anglophile, love my family', 'created': datetime.datetime(2013, 3, 26, 1, 7, 10, tzinfo=datetime.timezone.utc), 'followersCount': 102, 'friendsCount': 77, 'statusesCount': 5123, 'favouritesCount': 661, 'listedCount': 1, 'mediaCount': 15, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/3430987611/afab9365de61c945a707dc9662c800cc_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
29,1801007431125700805,2024-06-12,reply,en,0,0,0,Wife of GOP Senate Candidate Speaks Out About Her Abortion https://t.co/VGD4US7P4L via @thedailybeast,Wife of GOP Senate Candidate Speaks Out About Her Abortion https://t.co/VGD4US7P4L via @thedailybeast,[],False,False,https://twitter.com/chrishbenge/status/1801007431125700805,"""{'id': 22820478, 'id_str': '22820478', 'url': 'https://twitter.com/ChrisHelcermas-Benge', 'username': 'ChrisHelcermas-Benge', 'rawDescription': 'Democrat Abroad, Retired USAF & Mil Intel; Bon vivant, Lover of fine wines, sailor, kayaker & world traveler. Eagle Scout. IATSE photog 300 credits', 'created': datetime.datetime(2009, 3, 4, 19, 30, 23, tzinfo=datetime.timezone.utc), 'followersCount': 30301, 'friendsCount': 33328, 'statusesCount': 109282, 'favouritesCount': 12380, 'listedCount': 55, 'mediaCount': 1308, 'location': 'Vancouver BC & Los Angeles, Ca', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1166455887659057152/tSY1do8S_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
30,1801011133693809042,2024-06-12,reply,en,0,0,0,"@GOP Biden doesn't set prices, duh. Should we revisit economic performance by the numbers by party?  Republicans can't govern.","@GOP Biden doesn't set prices, duh. Should we revisit economic performance by the numbers by party?  Republicans can't govern.",[],False,False,https://twitter.com/CindiWoohoo/status/1801011133693809042,"""{'id': 1362263740175982594, 'id_str': '1362263740175982594', 'url': 'https://twitter.com/Cindi Woohoo', 'username': 'Cindi Woohoo', 'rawDescription': 'Truth, justice, and the American way', 'created': datetime.datetime(2021, 2, 18, 4, 53, 8, tzinfo=datetime.timezone.utc), 'followersCount': 3590, 'friendsCount': 4755, 'statusesCount': 66618, 'favouritesCount': 153583, 'listedCount': 9, 'mediaCount': 7519, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1362264062185234432/Ah1BX-ei_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
31,1801008056433848686,2024-06-12,reply,en,0,0,0,Raped a young boy? Wonder how long before Biden let's this illegal out of jail? One day? Two days maybe?,Raped a young boy? Wonder how long before Biden let's this illegal out of jail? One day? Two days maybe?,[],False,True,https://twitter.com/eril2030/status/1801008056433848686,"""{'id': 3439579994, 'id_str': '3439579994', 'url': 'https://twitter.com/Arron', 'username': 'Arron', 'rawDescription': 'I talk about things the media refuses to report on!!', 'created': datetime.datetime(2015, 9, 3, 18, 29, 11, tzinfo=datetime.timezone.utc), 'followersCount': 183, 'friendsCount': 79, 'statusesCount': 30884, 'favouritesCount': 10638, 'listedCount': 3, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1263700887848939525/UzTa9MfP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
32,1801019411685425275,2024-06-12,reply,en,123,37,35,Biden looks for creative solutions to keep the Ukraine funding stream flowing https://t.co/Fr6BqrtRy8,Biden looks for creative solutions to keep the Ukraine funding stream flowing https://t.co/Fr6BqrtRy8,[],False,False,https://twitter.com/politico/status/1801019411685425275,"""{'id': 9300262, 'id_str': '9300262', 'url': 'https://twitter.com/POLITICO', 'username': 'POLITICO', 'rawDescription': 'Politics. Policy. Power.\\nCongress nerds \ud83d\udc49 @politicongress \\nLongreads and opinions \ud83d\udc49 @politicomag\\nGot a news tip? \ud83d\udc49 https://t.co/JBzpu588Hy', 'created': datetime.datetime(2007, 10, 8, 0, 29, 38, tzinfo=datetime.timezone.utc), 'followersCount': 4604652, 'friendsCount': 1213, 'statusesCount': 386112, 'favouritesCount': 206, 'listedCount': 43877, 'mediaCount': 157692, 'location': 'Washington, D.C.', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1821642506800353280/xIpx4wIO_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
33,1801036561976271105,2024-06-12,reply,en,0,0,0,@BidensWins That is a blatant lie! Joe Biden lies and it is disgraceful.,@BidensWins That is a blatant lie! Joe Biden lies and it is disgraceful.,[],False,False,https://twitter.com/NancyJa30914800/status/1801036561976271105,"""{'id': 1145459052559904768, 'id_str': '1145459052559904768', 'url': 'https://twitter.com/Nancy Jackson', 'username': 'Nancy Jackson', 'rawDescription': '', 'created': datetime.datetime(2019, 6, 30, 22, 28, 14, tzinfo=datetime.timezone.utc), 'followersCount': 165, 'friendsCount': 49, 'statusesCount': 21895, 'favouritesCount': 14310, 'listedCount': 5, 'mediaCount': 3, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
34,1801038031933092021,2024-06-12,reply,en,0,0,0,"@josettecaruso @MattWallace888 absolutly correct, and who could even hold their hands that way for SO Long!  How long can the demorats act as if all is well, I suppose it is, since Biden is NOT in the PICTURE","@josettecaruso @MattWallace888 absolutly correct, and who could even hold their hands that way for SO Long!  How long can the demorats act as if all is well, I suppose it is, since Biden is NOT in the PICTURE",[],False,False,https://twitter.com/bluejayYTH/status/1801038031933092021,"""{'id': 2342534017, 'id_str': '2342534017', 'url': 'https://twitter.com/mema', 'username': 'mema', 'rawDescription': '', 'created': datetime.datetime(2014, 2, 13, 20, 16, 51, tzinfo=datetime.timezone.utc), 'followersCount': 214, 'friendsCount': 268, 'statusesCount': 4846, 'favouritesCount': 6958, 'listedCount': 0, 'mediaCount': 6, 'location': 'newnan ga', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
35,1801006379127525773,2024-06-12,reply,en,0,0,0,Congratulations 🎉🎉🎉🎉🎉,Congratulations 🎉🎉🎉🎉🎉,[],False,True,https://twitter.com/Vsokind4/status/1801006379127525773,"""{'id': 1719699473788465152, 'id_str': '1719699473788465152', 'url': 'https://twitter.com/V.\ud83d\ude4f\ud83c\udfff\ud83d\udc99 HARRIS/WALZ #2024', 'username': 'V.\ud83d\ude4f\ud83c\udfff\ud83d\udc99 HARRIS/WALZ #2024', 'rawDescription': '#BEKIND\\n#BEGENUINE\\n#ISEETHRUB.S\\n#ILOVE2LAUGH \\n#FROM SOUTH SACRAMENTO\\n#MEMPHISINMYbLOODDDD\\n#KARMAISREAL\\n#INLOVEWITHTHECREATOROFALLTHINGS\ud83d\ude4f\ud83c\udfff\ud83d\udc99\\nADK\ud83d\udc9c\\nModerator', 'created': datetime.datetime(2023, 11, 1, 12, 54, 55, tzinfo=datetime.timezone.utc), 'followersCount': 136, 'friendsCount': 234, 'statusesCount': 7075, 'favouritesCount': 1469, 'listedCount': 0, 'mediaCount': 238, 'location': 'Allover', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1720964897586958336/dD_-BZ-y_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
36,1801022016566239324,2024-06-12,reply,en,6,0,9,ERROR 404: Keir Starmer malfunctions live on TV 😂 https://t.co/pfBeAinoXZ,ERROR 404: Keir Starmer malfunctions live on TV 😂 https://t.co/pfBeAinoXZ,[],False,False,https://twitter.com/ToryVote_/status/1801022016566239324,"""{'id': 723578374044655616, 'id_str': '723578374044655616', 'url': 'https://twitter.com/Vote Conservative', 'username': 'Vote Conservative', 'rawDescription': 'Independent account backing the @Conservatives and holding Labour to account \ud83c\uddec\ud83c\udde7', 'created': datetime.datetime(2016, 4, 22, 18, 25, 2, tzinfo=datetime.timezone.utc), 'followersCount': 3254, 'friendsCount': 2190, 'statusesCount': 28221, 'favouritesCount': 54602, 'listedCount': 59, 'mediaCount': 2862, 'location': 'United Kingdom', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1369379732068970517/V0_O6Kad_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
37,1801347253422145815,2024-06-13,reply,en,1,0,0,@GOP_RAC Hello,@GOP_RAC Hello,[],False,False,https://twitter.com/bushdefender45/status/1801347253422145815,"""{'id': 1659927004752257025, 'id_str': '1659927004752257025', 'url': 'https://twitter.com/\ud83c\uddfa\ud83c\uddf8Texas Republican\ud83c\uddfa\ud83c\uddf8', 'username': '\ud83c\uddfa\ud83c\uddf8Texas Republican\ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'Conservative #Trump2024', 'created': datetime.datetime(2023, 5, 20, 14, 20, 25, tzinfo=datetime.timezone.utc), 'followersCount': 2320, 'friendsCount': 4210, 'statusesCount': 18225, 'favouritesCount': 21316, 'listedCount': 15, 'mediaCount': 721, 'location': 'Crawford, TX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1832140220268986368/isSQf3p2_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
38,1801003273240907901,2024-06-12,reply,en,0,0,0,"@BidenHQ Uh huh. American mfg has gone offshore under Biden's 40 years, and he's made a mint of personal money promoting it. 

Let's tax those rich ppl and yell at their American based companies for making a profit some more! 🧐🙄🤦","@BidenHQ Uh huh. American mfg has gone offshore under Biden's 40 years, and he's made a mint of personal money promoting it. 

Let's tax those rich ppl and yell at their American based companies for making a profit some more! 🧐🙄🤦",[],False,False,https://twitter.com/PamiamSC/status/1801003273240907901,"""{'id': 1023142447, 'id_str': '1023142447', 'url': 'https://twitter.com/Ann Arky', 'username': 'Ann Arky', 'rawDescription': 'Seriously anti #CCPChina. Not party affiliated or brand loyal. Voting American citizen.', 'created': datetime.datetime(2012, 12, 19, 23, 51, 7, tzinfo=datetime.timezone.utc), 'followersCount': 2690, 'friendsCount': 5080, 'statusesCount': 54623, 'favouritesCount': 53977, 'listedCount': 5, 'mediaCount': 5495, 'location': 'Various', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1472377273273700355/kG99O--a_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
39,1801348641900347631,2024-06-13,reply,en,4,0,0,"@RepLisaMcClain Sadly, it is you and your fellow MAGA Tumpistas who are playing games, at the expense of our republic and all who live here.  It's really disheartening that you continue to stand by that criminal, all for the sake of power and personal wealth.","@RepLisaMcClain Sadly, it is you and your fellow MAGA Tumpistas who are playing games, at the expense of our republic and all who live here.  It's really disheartening that you continue to stand by that criminal, all for the sake of power and personal wealth.",[],False,False,https://twitter.com/ccChuckD/status/1801348641900347631,"""{'id': 463804175, 'id_str': '463804175', 'url': 'https://twitter.com/Charles Drummond', 'username': 'Charles Drummond', 'rawDescription': \""If it ain't grounded in facts and evidence, STFU and GTFO.\"", 'created': datetime.datetime(2012, 1, 14, 14, 5, 58, tzinfo=datetime.timezone.utc), 'followersCount': 133, 'friendsCount': 81, 'statusesCount': 4329, 'favouritesCount': 15358, 'listedCount': 2, 'mediaCount': 37, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000516065141/5c214e06f2833137fa0a595f6eedeee4_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
